,ID,Education,GradorPost,Marital_Status,Relationship,Dt_Customer,days,Year_Birth,Age,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,SumAcceptedCmp
151,7987,Graduation,Undergrad Degree,Married,Relationship,2014-07-03,156,1969,45,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,1
152,7798,2n Cycle,PostGrad Degree,Together,Relationship,2012-12-14,722,1972,42,46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,0
153,92,Graduation,Undergrad Degree,Alone,Single,2014-12-05,1,1988,26,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,0
154,7055,PhD,PostGrad Degree,Together,Relationship,2012-09-10,817,1952,62,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,0
155,10240,Graduation,Undergrad Degree,Together,Relationship,2013-02-19,655,1949,65,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,3
156,3025,Graduation,Undergrad Degree,Single,Single,2013-08-07,486,1958,56,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,0
157,9283,Graduation,Undergrad Degree,Single,Single,2013-12-09,362,1978,36,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0
158,9970,Graduation,Undergrad Degree,Together,Relationship,2013-10-17,415,1977,37,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,0
159,2730,Graduation,Undergrad Degree,Single,Single,2013-08-20,473,1955,59,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,0
160,2795,Master,PostGrad Degree,Single,Single,2013-01-07,698,1958,56,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,0
161,9260,PhD,PostGrad Degree,Married,Relationship,2012-05-11,939,1945,69,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,0
162,8182,Graduation,Undergrad Degree,Married,Relationship,2014-05-01,219,1984,30,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,0
163,10095,PhD,PostGrad Degree,Divorced,Single,2013-01-05,700,1975,39,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0
164,8475,PhD,PostGrad Degree,Married,Relationship,2014-01-03,337,1973,41,115000.0,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,0
165,4370,Graduation,Undergrad Degree,Together,Relationship,2013-11-13,388,1966,48,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,0
166,10573,Graduation,Undergrad Degree,Divorced,Single,2013-11-18,383,1953,61,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,1
167,3712,Graduation,Undergrad Degree,Divorced,Single,2013-08-28,465,1959,55,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,1
168,6637,Graduation,Undergrad Degree,Single,Single,2013-02-11,663,1988,26,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,0
169,3152,Graduation,Undergrad Degree,Together,Relationship,2014-02-25,284,1957,57,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,0
170,5610,Graduation,Undergrad Degree,Together,Relationship,2014-04-21,229,1965,49,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,0
171,6460,Graduation,Undergrad Degree,Married,Relationship,2013-07-13,511,1982,32,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,0
172,1349,Graduation,Undergrad Degree,Married,Relationship,2014-04-21,229,1970,44,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,0
173,1880,PhD,PostGrad Degree,Together,Relationship,2014-01-30,310,1959,55,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,0
174,641,Graduation,Undergrad Degree,Single,Single,2014-04-04,246,1967,47,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,1
175,8717,PhD,PostGrad Degree,Married,Relationship,2012-12-09,727,1975,39,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,0
176,10314,PhD,PostGrad Degree,Married,Relationship,2012-12-16,720,1948,66,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,3
177,10854,PhD,PostGrad Degree,Married,Relationship,2014-05-23,197,1970,44,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,0
178,10492,Graduation,Undergrad Degree,Together,Relationship,2014-06-24,165,1959,55,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0
179,6935,2n Cycle,PostGrad Degree,Married,Relationship,2013-01-12,693,1951,63,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,1
180,7698,PhD,PostGrad Degree,Married,Relationship,2014-11-05,31,1976,38,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,0
181,3559,2n Cycle,PostGrad Degree,Married,Relationship,2014-10-05,62,1988,26,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,0
182,10562,Master,PostGrad Degree,Married,Relationship,2013-09-28,434,1946,68,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0
183,10796,Master,PostGrad Degree,Married,Relationship,2014-01-22,318,1984,30,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,0
184,2563,Basic,Undergrad Degree,Married,Relationship,2014-06-15,174,1961,53,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0
185,3518,Graduation,Undergrad Degree,Married,Relationship,2012-05-12,938,1983,31,25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,0
186,5823,PhD,PostGrad Degree,Single,Single,2014-08-03,125,1970,44,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,0
187,3934,Graduation,Undergrad Degree,Married,Relationship,2013-02-08,666,1966,48,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,0
188,6982,Graduation,Undergrad Degree,Married,Relationship,2013-03-19,627,1976,38,74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,0
189,6431,PhD,PostGrad Degree,Married,Relationship,2013-02-23,651,1964,50,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,0
190,9733,Basic,Undergrad Degree,Together,Relationship,2012-09-09,818,1978,36,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,1
191,5602,PhD,PostGrad Degree,Together,Relationship,2013-05-17,568,1989,25,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0
192,7829,2n Cycle,PostGrad Degree,Divorced,Single,2013-09-26,436,1900,114,36640.0,1,0,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,0
193,1324,Graduation,Undergrad Degree,Married,Relationship,2013-05-30,555,1988,26,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,0
194,326,Graduation,Undergrad Degree,Married,Relationship,2013-02-18,656,1973,41,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,0
195,7224,Graduation,Undergrad Degree,Married,Relationship,2013-12-29,342,1977,37,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,0
196,6999,Master,PostGrad Degree,Married,Relationship,2014-05-13,207,1980,34,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,0
197,9938,Graduation,Undergrad Degree,Married,Relationship,2013-09-19,443,1954,60,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,1
198,6422,Graduation,Undergrad Degree,Married,Relationship,2013-01-17,688,1954,60,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,0
199,3182,PhD,PostGrad Degree,Single,Single,2014-03-31,250,1973,41,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,2
200,7300,Graduation,Undergrad Degree,Divorced,Single,2014-06-29,160,1952,62,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,1
201,10424,Graduation,Undergrad Degree,Single,Single,2013-09-12,450,1968,46,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0
202,8727,Graduation,Undergrad Degree,Divorced,Single,2013-10-14,418,1978,36,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,0
203,2798,PhD,PostGrad Degree,Together,Relationship,2012-02-11,1029,1977,37,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,4
204,1030,PhD,PostGrad Degree,Single,Single,2013-07-17,507,1965,49,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,0
205,624,Master,PostGrad Degree,Single,Single,2012-10-11,786,1984,30,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,2
206,5176,Graduation,Undergrad Degree,Together,Relationship,2013-08-12,481,1988,26,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,1
207,5552,Master,PostGrad Degree,Divorced,Single,2013-05-13,572,1963,51,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,0
208,868,Graduation,Undergrad Degree,Married,Relationship,2014-08-06,122,1966,48,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,0
209,380,Graduation,Undergrad Degree,Divorced,Single,2012-10-09,788,1954,60,64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,2
210,2677,Graduation,Undergrad Degree,Together,Relationship,2013-03-31,615,1956,58,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,0
211,6521,Graduation,Undergrad Degree,Together,Relationship,2014-03-18,263,1954,60,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,0
212,6927,PhD,PostGrad Degree,Married,Relationship,2012-05-10,940,1968,46,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,0
213,2877,Master,PostGrad Degree,Together,Relationship,2013-01-21,684,1974,40,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,0
214,0,Graduation,Undergrad Degree,Married,Relationship,2013-04-05,610,1985,29,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,0
215,1584,Graduation,Undergrad Degree,Married,Relationship,2014-01-04,336,1977,37,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,0
216,7264,2n Cycle,PostGrad Degree,Single,Single,2014-12-05,1,1978,36,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0
217,6274,Master,PostGrad Degree,Married,Relationship,2013-11-15,386,1948,66,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,2
218,1377,Master,PostGrad Degree,Widow,Single,2013-08-31,462,1954,60,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,0
219,454,Graduation,Undergrad Degree,Together,Relationship,2012-11-14,752,1980,34,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,0
220,1755,2n Cycle,PostGrad Degree,Together,Relationship,2014-11-04,32,1988,26,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,0
221,2075,Graduation,Undergrad Degree,Married,Relationship,2013-11-14,387,1969,45,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,0
222,4785,PhD,PostGrad Degree,Together,Relationship,2014-04-14,236,1970,44,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,0
223,9076,PhD,PostGrad Degree,Married,Relationship,2013-05-01,584,1980,34,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,0
224,7079,Graduation,Undergrad Degree,Divorced,Single,2012-08-09,849,1962,52,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,0
225,4653,Graduation,Undergrad Degree,Together,Relationship,2013-03-26,620,1978,36,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,0
226,7375,Graduation,Undergrad Degree,Together,Relationship,2012-10-25,772,1976,38,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,0
227,709,Graduation,Undergrad Degree,Divorced,Single,2012-09-12,815,1952,62,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,0
228,460,PhD,PostGrad Degree,Married,Relationship,2012-08-08,850,1972,42,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,0
229,3726,PhD,PostGrad Degree,Together,Relationship,2014-02-16,293,1986,28,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,0
230,6798,Graduation,Undergrad Degree,Single,Single,2013-03-20,626,1966,48,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,1
231,5341,2n Cycle,PostGrad Degree,Divorced,Single,2013-05-01,584,1962,52,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1
232,1606,Graduation,Undergrad Degree,Together,Relationship,2013-05-15,570,1971,43,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,0
233,9617,Graduation,Undergrad Degree,Single,Single,2014-04-16,234,1951,63,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0
234,3233,PhD,PostGrad Degree,Married,Relationship,2013-03-23,623,1965,49,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,0
235,89,2n Cycle,PostGrad Degree,Married,Relationship,2013-09-12,450,1975,39,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,0
236,2936,Master,PostGrad Degree,Together,Relationship,2013-04-12,603,1982,32,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,0
237,9449,PhD,PostGrad Degree,Single,Single,2013-04-10,605,1958,56,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,0
238,7297,Graduation,Undergrad Degree,Single,Single,2013-12-26,345,1973,41,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,0
239,11004,2n Cycle,PostGrad Degree,Single,Single,2014-05-17,203,1893,121,60182.0,0,1,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,0
240,313,Graduation,Undergrad Degree,Widow,Single,2013-10-28,404,1968,46,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,1
241,9940,Graduation,Undergrad Degree,Together,Relationship,2012-12-23,713,1958,56,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,0
242,10735,Graduation,Undergrad Degree,Single,Single,2013-07-31,493,1971,43,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,0
243,9529,Graduation,Undergrad Degree,Married,Relationship,2013-11-28,373,1990,24,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,2
244,6439,Graduation,Undergrad Degree,Married,Relationship,2012-08-17,841,1958,56,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,0
245,7411,PhD,PostGrad Degree,Married,Relationship,2014-05-06,214,1964,50,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,0
246,2176,Graduation,Undergrad Degree,Married,Relationship,2013-05-20,565,1972,42,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,4
247,9265,Graduation,Undergrad Degree,Married,Relationship,2013-09-01,461,1953,61,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,0
248,8867,PhD,PostGrad Degree,Married,Relationship,2012-08-31,827,1988,26,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,0
249,8932,Master,PostGrad Degree,Together,Relationship,2012-10-29,768,1969,45,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,0
250,10236,Master,PostGrad Degree,Single,Single,2013-09-16,446,1975,39,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,0
251,6340,Graduation,Undergrad Degree,Single,Single,2013-10-27,405,1985,29,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,0
252,10089,Graduation,Undergrad Degree,Divorced,Single,2013-05-04,581,1974,40,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,5
253,2227,2n Cycle,PostGrad Degree,Together,Relationship,2012-09-22,805,1958,56,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0
254,10992,Graduation,Undergrad Degree,Together,Relationship,2012-08-29,829,1967,47,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,0
255,5304,PhD,PostGrad Degree,Single,Single,2012-10-13,784,1974,40,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,0
256,309,PhD,PostGrad Degree,Together,Relationship,2012-10-16,781,1961,53,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1
257,3406,Graduation,Undergrad Degree,Single,Single,2012-10-22,775,1964,50,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,0
258,2661,Graduation,Undergrad Degree,Single,Single,2013-04-06,609,1964,50,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,0
259,3153,PhD,PostGrad Degree,Single,Single,2013-08-12,481,1957,57,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,0
260,10264,Graduation,Undergrad Degree,Divorced,Single,2012-10-10,787,1979,35,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,2
261,1184,PhD,PostGrad Degree,Divorced,Single,2013-05-22,563,1968,46,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,0
262,4200,Master,PostGrad Degree,Married,Relationship,2014-06-17,172,1970,44,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,0
263,9396,PhD,PostGrad Degree,Married,Relationship,2012-11-23,743,1978,36,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,0
264,2387,Master,PostGrad Degree,Together,Relationship,2013-03-02,644,1952,62,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,1
265,6690,Master,PostGrad Degree,Married,Relationship,2013-03-14,632,1966,48,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,0
266,1225,Graduation,Undergrad Degree,Married,Relationship,2014-06-26,163,1963,51,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,1
267,9703,PhD,PostGrad Degree,Married,Relationship,2012-10-15,782,1970,44,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,2
268,291,Graduation,Undergrad Degree,Married,Relationship,2013-06-19,535,1970,44,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,0
269,4557,Graduation,Undergrad Degree,Together,Relationship,2013-04-10,605,1970,44,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,0
270,2379,Graduation,Undergrad Degree,Single,Single,2012-09-22,805,1953,61,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,1
271,5726,Master,PostGrad Degree,Single,Single,2014-03-20,261,1983,31,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,0
272,3066,PhD,PostGrad Degree,Together,Relationship,2014-04-02,248,1975,39,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,0
273,6336,Graduation,Undergrad Degree,Married,Relationship,2014-06-04,185,1960,54,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,0
274,10967,Graduation,Undergrad Degree,Divorced,Single,2013-06-02,552,1963,51,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,0
275,2304,PhD,PostGrad Degree,Together,Relationship,2013-09-16,446,1963,51,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,0
276,3445,Graduation,Undergrad Degree,Single,Single,2013-01-17,688,1956,58,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,1
277,7828,Master,PostGrad Degree,Together,Relationship,2014-04-30,220,1981,33,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,0
278,3762,PhD,PostGrad Degree,Single,Single,2013-02-04,670,1986,28,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,2
279,4391,Master,PostGrad Degree,Divorced,Single,2013-04-21,594,1968,46,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,0
280,4669,Basic,Undergrad Degree,Married,Relationship,2013-11-02,399,1981,33,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,0
281,10144,Graduation,Undergrad Degree,Together,Relationship,2012-10-25,772,1976,38,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,0
282,8652,Graduation,Undergrad Degree,Together,Relationship,2012-08-31,827,1946,68,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,0
283,1672,PhD,PostGrad Degree,Together,Relationship,2014-01-03,337,1974,40,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,0
284,8962,Master,PostGrad Degree,Married,Relationship,2014-04-17,233,1975,39,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,0
285,9974,Graduation,Undergrad Degree,Married,Relationship,2013-12-07,364,1974,40,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,0
286,10983,Graduation,Undergrad Degree,Together,Relationship,2013-01-29,676,1952,62,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,0
287,8148,Master,PostGrad Degree,Together,Relationship,2013-08-01,492,1956,58,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,0
288,10102,Graduation,Undergrad Degree,Widow,Single,2014-12-05,1,1966,48,79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,0
289,4697,Master,PostGrad Degree,Divorced,Single,2013-06-13,541,1949,65,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,0
290,9262,2n Cycle,PostGrad Degree,Together,Relationship,2013-04-07,608,1984,30,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,1
291,7254,Graduation,Undergrad Degree,Together,Relationship,2013-12-27,344,1969,45,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,0
292,4543,Graduation,Undergrad Degree,Married,Relationship,2012-10-31,766,1980,34,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,1
293,4927,Graduation,Undergrad Degree,Together,Relationship,2014-01-15,325,1971,43,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,0
294,10451,Graduation,Undergrad Degree,Together,Relationship,2013-12-03,368,1965,49,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,0
295,2926,Master,PostGrad Degree,Together,Relationship,2012-08-23,835,1952,62,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,2
296,2874,2n Cycle,PostGrad Degree,Divorced,Single,2013-07-03,521,1988,26,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,0
297,9738,Master,PostGrad Degree,Together,Relationship,2013-01-13,692,1986,28,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,0
298,7119,Graduation,Undergrad Degree,Single,Single,2013-12-01,370,1982,32,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,0
299,3924,PhD,PostGrad Degree,Divorced,Single,2014-03-17,264,1965,49,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,1
300,5827,Graduation,Undergrad Degree,Divorced,Single,2014-04-16,234,1958,56,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,0
301,5596,2n Cycle,PostGrad Degree,Together,Relationship,2013-12-10,361,1956,58,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,0
302,10812,PhD,PostGrad Degree,Married,Relationship,2014-01-03,337,1978,36,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,0
303,1717,Graduation,Undergrad Degree,Single,Single,2014-04-13,237,1988,26,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,0
304,9491,Graduation,Undergrad Degree,Together,Relationship,2013-12-27,344,1984,30,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,0
